,0,1,2,3,4,5,6
212,0.9956073,0.971103,0.16881219,0.99790704,0.9978663,0.9965519,0.9972367
213,0.9996259,0.99157465,0.12410024,0.99985135,0.9998797,0.9997471,0.9998208
214,0.9998374,0.9945447,0.11883791,0.999947,0.99996036,0.9999032,0.99993193
215,0.99290556,0.96261394,0.1833706,0.9965268,0.9963507,0.9940876,0.995325
216,0.9985569,0.9832529,0.14421768,0.9993291,0.9993828,0.9988763,0.9991648
217,0.9998331,0.9944865,0.11883776,0.9999453,0.99995905,0.99990046,0.9999303
218,0.99983734,0.9945536,0.118832536,0.99994755,0.99996036,0.9999023,0.999931
219,0.99386704,0.9639292,0.18043548,0.99682826,0.9968484,0.99481195,0.9960718
220,0.98034626,0.93175,0.22644652,0.989151,0.9883499,0.9825754,0.9857765
221,0.9997497,0.99308527,0.12098718,0.9999069,0.9999283,0.9998418,0.999889
222,0.9998131,0.9941253,0.11917644,0.9999371,0.9999518,0.99988496,0.9999186
223,0.9987842,0.98406154,0.14366984,0.999402,0.999485,0.9990848,0.999328
224,0.993533,0.9623001,0.18550599,0.9965287,0.9966004,0.9947186,0.995829
225,0.99978924,0.99371696,0.1197714,0.99992555,0.99994326,0.99986994,0.9999088
226,0.99725544,0.9754481,0.16045696,0.99855465,0.9986936,0.997787,0.99838364
227,0.9994869,0.9897084,0.12941545,0.9997705,0.9998184,0.99964803,0.99975216
228,0.9998591,0.99497056,0.11889037,0.99995714,0.99996775,0.99991655,0.9999405
229,0.9991244,0.9872753,0.13417074,0.9996244,0.9996623,0.9993595,0.9995155
230,0.9997507,0.9931142,0.12090708,0.99990743,0.9999289,0.99984276,0.99988985
231,0.9810131,0.9349405,0.22288209,0.98997694,0.98891693,0.9833954,0.986233
232,0.99441874,0.9663362,0.1774122,0.9971937,0.99717814,0.9954147,0.99643296
233,0.99475527,0.96771526,0.17506126,0.9974043,0.99737924,0.99571973,0.9966619
234,0.98168707,0.93502146,0.22199842,0.9900952,0.9893108,0.9836993,0.9868495
235,0.99821305,0.98136103,0.14817111,0.99915844,0.99921423,0.9985921,0.9989518
236,0.9998799,0.9953623,0.11969049,0.99996537,0.9999745,0.9999309,0.99995
237,0.99980366,0.99398255,0.1193221,0.99993324,0.9999485,0.99987805,0.99991363
238,0.99975216,0.9931396,0.12085019,0.9999082,0.9999295,0.9998439,0.9998907
239,0.99866337,0.98393804,0.14270341,0.9993815,0.9994389,0.9989821,0.99924254
240,0.999745,0.9931197,0.12070937,0.9999079,0.99992675,0.9998345,0.9998821
241,0.9998275,0.99440086,0.11887234,0.99994355,0.99995714,0.9998955,0.9999264
242,0.9997726,0.99345565,0.12021977,0.9999187,0.99993676,0.9998561,0.999898
243,0.99009705,0.95525736,0.19567642,0.99506783,0.9946792,0.99170685,0.9932405
244,0.9998064,0.9940545,0.1191015,0.99993646,0.9999495,0.99987775,0.99991083
245,0.9994384,0.9895792,0.12935281,0.99975795,0.9998004,0.9996063,0.99971896
246,0.99978787,0.9937049,0.11977698,0.99992496,0.9999429,0.9998691,0.99990845
247,0.9892034,0.95297426,0.19901767,0.99457943,0.9941314,0.9909128,0.9925711
248,0.9998061,0.99401027,0.11931449,0.9999333,0.9999495,0.99988186,0.9999173
249,0.9965023,0.9733432,0.1647857,0.99825376,0.99831146,0.9971587,0.9978415
250,0.9998185,0.9941923,0.11913508,0.99993867,0.9999536,0.99989,0.9999226
251,0.9997951,0.99384665,0.119519874,0.9999285,0.99994576,0.9998745,0.99991256
252,0.99987286,0.99524313,0.11918915,0.9999622,0.9999722,0.9999266,0.99994797
253,0.9998189,0.99422926,0.11905764,0.9999393,0.999954,0.9998901,0.99992275
254,0.97258246,0.9095459,0.25180042,0.98205394,0.9823021,0.975314,0.9796475
255,0.99982893,0.99441326,0.11888355,0.9999435,0.9999576,0.99989766,0.9999284
256,0.99981004,0.9940419,0.11931865,0.99993485,0.9999506,0.9998841,0.9999184
257,0.9997482,0.99308896,0.12094363,0.99990636,0.99992806,0.9998412,0.999889
258,0.99974066,0.9930672,0.12079589,0.9999058,0.9999253,0.9998319,0.9998807
259,0.9993284,0.98900056,0.12913068,0.9997275,0.99975485,0.9995032,0.99963444
260,0.9998354,0.9945066,0.118859656,0.9999462,0.99995965,0.9999018,0.9999309
261,0.9998078,0.99407244,0.11916575,0.99993527,0.9999502,0.9998812,0.9999162
262,0.999829,0.994426,0.118855864,0.9999444,0.99995756,0.999896,0.9999265
263,0.9701051,0.9125707,0.24773625,0.982707,0.98128587,0.9728345,0.9774769
264,0.999289,0.98813903,0.1322714,0.9996848,0.99973035,0.9994762,0.99962515
265,0.99986756,0.99511987,0.11907732,0.99996024,0.99997044,0.9999225,0.99994475
266,0.99987173,0.99521273,0.11915748,0.9999617,0.99997187,0.999926,0.9999474
267,0.99008125,0.9493394,0.20557642,0.9940055,0.99434227,0.9916825,0.99337786
268,0.99982285,0.99433535,0.11887722,0.99994224,0.99995553,0.9998912,0.99992293
269,0.9998813,0.995415,0.1195815,0.9999655,0.9999749,0.9999324,0.99995184
270,0.9956697,0.9721004,0.16519374,0.9980531,0.99793124,0.9966731,0.9972483
271,0.98909837,0.9518857,0.2018122,0.9943476,0.99398464,0.990957,0.99249417
272,0.9985482,0.9834227,0.14358357,0.9993369,0.99938524,0.99887556,0.9991627
273,0.9998784,0.9953575,0.11938111,0.99996406,0.999974,0.9999309,0.99995106
274,0.9995624,0.9911346,0.12416546,0.99983275,0.9998552,0.99969137,0.9997739
275,0.999385,0.9890468,0.13080435,0.9997316,0.9997751,0.99956083,0.9996834
276,0.99878377,0.9840608,0.14366929,0.9994019,0.99948484,0.9990844,0.9993277
277,0.9992943,0.9877015,0.13448854,0.99966246,0.99973047,0.9995005,0.9996481
278,0.9998103,0.99405116,0.119300656,0.99993503,0.9999507,0.99988437,0.99991864
279,0.99958915,0.99116194,0.12497483,0.99983555,0.99986356,0.9997147,0.9997955
280,0.99987954,0.9953803,0.119458295,0.99996465,0.99997437,0.99993145,0.9999513
281,0.99985784,0.99494606,0.11887604,0.9999566,0.99996734,0.9999158,0.99994
282,0.99980843,0.9940382,0.11929486,0.999935,0.99995,0.9998817,0.9999162
283,0.9987544,0.9839683,0.14371938,0.9993925,0.99947226,0.99905944,0.99930835
284,0.99839133,0.9824459,0.14593281,0.99925315,0.99930626,0.99874836,0.9990663
285,0.9807309,0.93450934,0.223379,0.9898447,0.98874307,0.9831318,0.98600686
286,0.9998739,0.99526334,0.11923233,0.9999626,0.9999726,0.9999273,0.9999484
287,0.9997854,0.99367094,0.11981879,0.9999248,0.9999417,0.9998653,0.99990463
288,0.9997335,0.9928572,0.12146367,0.99989915,0.9999223,0.99983054,0.99988127
289,0.9996555,0.99189675,0.12343566,0.9998645,0.9998915,0.9997699,0.9998372
290,0.99983925,0.9945824,0.118838236,0.99994844,0.99996096,0.99990326,0.99993145
291,0.99983275,0.994476,0.11884979,0.9999451,0.9999589,0.99990016,0.9999301
292,0.99799806,0.9810129,0.1478702,0.99911165,0.9991317,0.99848783,0.9988128
293,0.99474126,0.9676606,0.17517082,0.9973958,0.9973709,0.9957083,0.9966522
294,0.99976265,0.99336255,0.1202698,0.9999157,0.9999333,0.99984723,0.99989104
295,0.99846447,0.9824579,0.1468948,0.9992562,0.9993356,0.998829,0.9991306
296,0.9987826,0.9846862,0.14047201,0.99944645,0.99949396,0.99905545,0.99930406
297,0.9997656,0.99339384,0.120271675,0.9999151,0.99993503,0.99985373,0.9998982
298,0.99706215,0.97514117,0.16046225,0.9985091,0.998601,0.9975852,0.9982274
299,0.99980986,0.9940856,0.11920142,0.9999351,0.99995095,0.9998846,0.9999194
300,0.9997892,0.9937165,0.11957093,0.9999257,0.9999432,0.9998695,0.99990904
301,0.9887708,0.949052,0.20411292,0.993837,0.9937188,0.99030495,0.9923441
302,0.99475205,0.96770245,0.17508687,0.9974023,0.9973773,0.99571705,0.99665964
303,0.996801,0.975662,0.1595353,0.99851626,0.99851716,0.99754244,0.99805015
304,0.9941135,0.965393,0.17883246,0.9970395,0.9970073,0.99513227,0.99621683
305,0.9998648,0.9950794,0.11897646,0.9999591,0.9999696,0.99992096,0.9999439
306,0.9987969,0.98378617,0.14470565,0.99938875,0.9994846,0.9990968,0.99933934
307,0.9943005,0.9658813,0.17824973,0.9971211,0.99710715,0.99531364,0.99635106
308,0.9998213,0.99430877,0.11889817,0.9999415,0.999955,0.99989015,0.9999222
309,0.99975294,0.9931574,0.120806396,0.9999086,0.99992985,0.99984455,0.9998913
310,0.99982107,0.9943057,0.118900105,0.99994147,0.9999549,0.99988997,0.9999221
311,0.99977195,0.9934849,0.12008895,0.9999194,0.99993676,0.9998546,0.99989665
312,0.9997229,0.99272305,0.1217378,0.9998942,0.99991846,0.99982333,0.9998766
313,0.9998323,0.9944447,0.11890407,0.9999448,0.9999585,0.9998996,0.99992937
314,0.99981946,0.994279,0.1189198,0.99994075,0.99995434,0.99988884,0.9999213
315,0.99988055,0.99537903,0.11970456,0.9999656,0.99997467,0.9999314,0.9999504
316,0.9998595,0.9949788,0.11889506,0.99995726,0.9999679,0.99991685,0.99994075
317,0.99955547,0.99068433,0.12665313,0.99981374,0.9998496,0.9996957,0.999784
318,0.9998773,0.99532604,0.119391315,0.999964,0.99997365,0.99992955,0.9999498
319,0.99984616,0.9947229,0.118799545,0.999952,0.99996334,0.999907,0.99993366
320,0.99924666,0.98740107,0.13498889,0.9996444,0.99970764,0.99945426,0.99961203
321,0.9998091,0.9940593,0.1192528,0.9999351,0.99995047,0.9998829,0.9999175
322,0.99987847,0.99534756,0.1194714,0.99996454,0.999974,0.9999302,0.9999501
323,0.9995647,0.99115634,0.12413182,0.9998337,0.9998562,0.9996932,0.99977535
324,0.9998768,0.9952896,0.11961241,0.9999643,0.9999735,0.99992865,0.999948
325,0.9997602,0.9932509,0.12063822,0.9999119,0.99993235,0.9998494,0.9998944
326,0.9998669,0.9951083,0.11899474,0.9999594,0.9999702,0.99992317,0.99994564
327,0.9998234,0.9943191,0.11895273,0.99994105,0.9999557,0.9998939,0.99992585
328,0.9989215,0.98570454,0.13808107,0.99951863,0.9995637,0.99917644,0.999394
329,0.9998098,0.9940658,0.11925317,0.9999352,0.9999507,0.9998836,0.9999181
330,0.994424,0.9667449,0.17659992,0.9972496,0.99719584,0.99541515,0.9964188
331,0.9862591,0.9426512,0.21313784,0.9922823,0.9920897,0.9880648,0.99043494
332,0.9959686,0.9714738,0.16783156,0.9980013,0.99802566,0.9966659,0.99746466
333,0.9996785,0.9921114,0.12317959,0.99987227,0.999901,0.9997916,0.99985445
334,0.99981076,0.99406207,0.11928698,0.9999355,0.9999508,0.999884,0.99991804
335,0.99978036,0.99360275,0.11990784,0.99992305,0.99993974,0.99986064,0.9999008
336,0.9998414,0.99462193,0.11880408,0.9999488,0.99996173,0.999906,0.9999339
337,0.98677135,0.9445437,0.21022059,0.99273556,0.99247605,0.9884735,0.9908205
338,0.9997344,0.9928785,0.12140425,0.9998999,0.9999226,0.99983066,0.99988115
339,0.9998238,0.9943334,0.11892915,0.99994206,0.9999558,0.99989265,0.99992424
340,0.998189,0.9812074,0.14856721,0.99914426,0.9992014,0.9985729,0.99893695
341,0.99980897,0.9940749,0.119203776,0.99993527,0.9999505,0.9998828,0.99991757
342,0.98391217,0.9393408,0.21761538,0.99129725,0.99068546,0.9860449,0.98855156
343,0.9997854,0.9936712,0.11981841,0.9999248,0.9999417,0.9998653,0.99990463
344,0.99668545,0.97039443,0.17330617,0.9979455,0.9983074,0.99741066,0.9980545
345,0.9707954,0.91203284,0.24890709,0.98259896,0.9815487,0.97370666,0.9780341
346,0.9998084,0.99402356,0.11932906,0.9999342,0.99995005,0.99988306,0.99991786
347,0.9674754,0.9069461,0.25405714,0.9806044,0.97923255,0.9705632,0.97525615
348,0.999829,0.9943883,0.11894535,0.99994355,0.9999574,0.99989706,0.99992746
349,0.9995389,0.9904833,0.12723039,0.9998047,0.99984235,0.9996835,0.9997752
350,0.99974763,0.9931873,0.120163344,0.9999104,0.99992776,0.99983454,0.9998824
351,0.99654675,0.97232026,0.16748945,0.9981545,0.9982947,0.99719954,0.9978921
352,0.9997505,0.993114,0.12090377,0.9999075,0.9999288,0.99984246,0.99988955
353,0.9831778,0.9363615,0.22166121,0.99054015,0.99009234,0.9853828,0.98800516
354,0.99987483,0.99528414,0.119220525,0.9999626,0.9999728,0.99992853,0.99994946
355,0.9998591,0.99497116,0.11889069,0.99995714,0.99996775,0.99991655,0.9999406
356,0.9997559,0.9931349,0.1209366,0.99990946,0.99993,0.99984545,0.9998908
357,0.9716893,0.9169309,0.24303745,0.98419255,0.98256326,0.97439164,0.9787476
358,0.99987125,0.99520314,0.11910565,0.9999612,0.9999717,0.99992615,0.9999477
359,0.9992721,0.98797756,0.13272038,0.9996755,0.9997224,0.99946284,0.99961543
360,0.99987805,0.99534535,0.11942,0.9999643,0.9999739,0.9999301,0.99995023
361,0.9931576,0.9615131,0.18511662,0.9964006,0.9964165,0.9942435,0.99556404
362,0.9967756,0.97262025,0.16796574,0.9982108,0.9983955,0.99741596,0.99804723
363,0.9991096,0.9867923,0.13540956,0.9995999,0.9996483,0.9993278,0.99951434
364,0.9997938,0.9938308,0.119519345,0.9999289,0.99994504,0.9998713,0.9999091
365,0.9998378,0.99457484,0.11880306,0.999948,0.9999606,0.99990225,0.99993086
366,0.98222035,0.93491703,0.22264814,0.9901209,0.9895426,0.9843041,0.987275
367,0.9998067,0.99400926,0.11933108,0.99993354,0.99994963,0.9998821,0.9999174
368,0.99986947,0.9951722,0.1190987,0.999961,0.99997115,0.999924,0.999946
369,0.9995009,0.9901403,0.12802531,0.999788,0.9998262,0.99965245,0.9997516
370,0.99945396,0.9896234,0.12936234,0.9997625,0.9998057,0.99961793,0.9997278
371,0.99974054,0.9929688,0.121204615,0.99990344,0.9999246,0.9998336,0.9998824
372,0.9998325,0.99445873,0.11888048,0.9999449,0.9999587,0.99989986,0.99992967
373,0.99980587,0.993988,0.1193681,0.99993306,0.9999493,0.99988145,0.9999168
374,0.9998296,0.99441993,0.11889637,0.9999448,0.9999576,0.99989575,0.9999258
375,0.99986625,0.9951109,0.119010136,0.9999598,0.9999701,0.99992174,0.9999444
376,0.99867153,0.9835318,0.14368594,0.9993639,0.9994308,0.99896586,0.99924296
377,0.99869424,0.9836583,0.14444236,0.9993656,0.9994434,0.99900967,0.9992681
378,0.9998079,0.9940416,0.119270116,0.9999346,0.99995,0.99988186,0.99991673
379,0.9995007,0.98986727,0.12891774,0.9997783,0.99982464,0.99965835,0.9997599
380,0.99931353,0.9883771,0.13160533,0.9996983,0.9997419,0.9994955,0.9996392
381,0.999567,0.991177,0.12410446,0.9998346,0.99985707,0.99969506,0.9997768
382,0.9906094,0.9534831,0.19945595,0.9948015,0.99480456,0.9921917,0.9936957
383,0.999807,0.99400944,0.11933624,0.9999336,0.9999497,0.9998823,0.9999174
384,0.9998067,0.9940202,0.11930169,0.9999338,0.9999497,0.99988174,0.99991703
385,0.9998779,0.9953375,0.11940827,0.9999641,0.99997383,0.9999302,0.9999503
386,0.999835,0.9945092,0.118843555,0.99994606,0.9999596,0.99990165,0.999931
387,0.97329795,0.9173916,0.2429528,0.98450214,0.9834262,0.9759855,0.9800978
388,0.9991619,0.98730826,0.13477182,0.99962807,0.99967456,0.99937814,0.9995456
389,0.99977046,0.9934645,0.120121725,0.9999187,0.9999362,0.9998538,0.99989617
390,0.9997583,0.9932424,0.12062817,0.9999112,0.99993193,0.99984837,0.999894
391,0.99984497,0.99470425,0.11875765,0.99995035,0.9999631,0.9999085,0.99993587
392,0.9997854,0.9936712,0.11981841,0.9999248,0.9999417,0.9998653,0.99990463
393,0.99303395,0.9607329,0.18679735,0.99626744,0.9963204,0.9941664,0.99548244
394,0.9998597,0.99498236,0.1188975,0.9999574,0.99996793,0.999917,0.9999409
395,0.99569184,0.97009665,0.17063317,0.9978152,0.9978579,0.99643016,0.99728173
396,0.99979585,0.993844,0.11954604,0.9999287,0.9999459,0.99987483,0.9999125
397,0.9986551,0.98348886,0.14379245,0.9993542,0.99942744,0.99896646,0.99924576
398,0.9998077,0.9940285,0.11930289,0.999934,0.99995,0.9998829,0.9999179
399,0.9997613,0.99324346,0.12068287,0.9999122,0.99993247,0.99984974,0.9998942
400,0.99984396,0.9946612,0.11880802,0.9999499,0.99996257,0.9999076,0.9999349
401,0.9998199,0.9942668,0.118988134,0.9999398,0.9999545,0.99989116,0.9999239
402,0.99855655,0.98404264,0.14080176,0.9993843,0.9994074,0.9989426,0.99916065
403,0.9857886,0.94342417,0.21243021,0.9923747,0.99189013,0.987782,0.99000615
404,0.9998075,0.9940212,0.119317636,0.9999341,0.9999498,0.99988216,0.9999171
405,0.99974906,0.9932151,0.120062165,0.99991125,0.99992836,0.9998354,0.99988294
406,0.9905214,0.95645595,0.19378859,0.9953143,0.99494386,0.9920772,0.9935551
407,0.9998082,0.9940463,0.11926703,0.99993426,0.9999503,0.9998833,0.9999184
408,0.999725,0.99278957,0.121528916,0.9998959,0.9999196,0.9998248,0.9998778
409,0.99986494,0.99508166,0.1189389,0.99995863,0.99996966,0.9999222,0.999945
410,0.99928844,0.9881338,0.13228597,0.9996845,0.9997301,0.9994757,0.99962485
411,0.99979347,0.99379575,0.11963126,0.9999275,0.9999449,0.999873,0.9999111
412,0.9992543,0.9878093,0.13318627,0.99966574,0.99971396,0.99944884,0.9996052
413,0.99983406,0.99447113,0.118896574,0.9999455,0.9999591,0.9999008,0.9999301
414,0.99486923,0.9673309,0.17556131,0.99737465,0.9974147,0.9957767,0.99675834
415,0.99982095,0.9942809,0.118974805,0.9999411,0.99995464,0.9998898,0.9999218
416,0.98062915,0.9343671,0.22354156,0.98980004,0.9886814,0.9830375,0.98592496
417,0.999773,0.9935248,0.11995764,0.99992067,0.99993724,0.99985445,0.9998961
418,0.9998122,0.99411607,0.119177826,0.99993604,0.9999517,0.9998861,0.9999203
419,0.9931655,0.9617073,0.1857556,0.99641377,0.9964146,0.99434996,0.99555445
420,0.9904,0.95075923,0.20398568,0.9942867,0.9945604,0.99202675,0.9935928
421,0.9930802,0.95884234,0.18903288,0.99601585,0.99627864,0.9940845,0.99559
422,0.97276443,0.910034,0.25124148,0.9822312,0.982451,0.97546554,0.9797981
423,0.99983764,0.99457246,0.11880162,0.9999482,0.9999605,0.9999016,0.99993014
